kol_username,month_start,year_start,month_end,year_end,total_posts_pr,total_posts_nonpr,unique_music_pr,unique_music_nonpr,ttSeller,commerceUser,emoji_count_pr,emoji_count_nonpr,hashtag_count_pr,hashtag_count_nonpr,word_count_no_emoji_hashtag_pr,word_count_no_emoji_hashtag_nonpr,early_morning_pr,pr_ratio_early_morning,early_morning_nonpr,morning_pr,pr_ratio_morning,morning_nonpr,afternoon_pr,pr_ratio_afternoon,afternoon_nonpr,evening_pr,pr_ratio_evening,evening_nonpr,late_night_pr,pr_ratio_late_night,late_night_nonpr,is_weekend_pr,pr_ratio_weekend,is_weekend_nonpr,is_trending_pr,pr_ratio_trending,is_trending_nonpr,duration_pr,duration_nonpr,diggCount_pr,diggCount_nonpr,shareCount_pr,shareCount_nonpr,collectCount_pr,collectCount_nonpr,commentCount_pr,commentCount_nonpr,playCount_pr,playCount_nonpr,isSlideshow_pr,pr_ratio_slideshow,isSlideshow_nonpr,isSponsored_pr,pr_ratio_sponsored,isSponsored_nonpr,e_outlier_pr,pr_ratio_e_outlier,e_outlier_nonpr,follower_change_in_input_window,pr_engagement_rate_input,pr_post_ratio,female_percent,vietnam_follower,EngagementRateOnPRPost_target
lihtrag.0903,7,2024,12,2024,44,117,44,109,False,False,0,11,207,416,449,1152,0,0.0,0,1,0.0227272727272727,9,26,0.5909090909090909,72,17,0.3863636363636363,36,0,0.0,0,8,0.1818181818181818,41,6,0.1363636363636363,10,3235,8084,426323,659889,17386,32426,106259,127185,6484,13320,19516000,19855100,0,0.0,0,0,0.0,0,5,0.1136363636363636,13,20287.0,0.0285126050420168,0.2732919254658385,86.0,83%,0.0343408336561718
lihtrag.0903,8,2024,1,2025,43,125,43,116,False,False,0,12,198,461,457,1331,0,0.0,0,2,0.0465116279069767,6,27,0.627906976744186,80,14,0.3255813953488372,39,0,0.0,0,10,0.2325581395348837,44,5,0.1162790697674418,10,3191,8584,437478,763547,17598,38067,100501,143329,6347,14631,26241400,22550400,0,0.0,0,0,0.0,0,5,0.1162790697674418,16,21037.0,0.0214136440891111,0.2559523809523809,86.0,83%,0.0472502926138113
rose_do18,8,2024,1,2025,0,41,0,40,False,True,0,70,0,193,0,393,0,0.0,0,0,0.0,4,0,0.0,21,0,0.0,13,0,0.0,3,0,0.0,13,0,0.0,6,0,1298,0,500,0,22,0,70,0,55,0,25159,0,0.0,8,0,0.0,0,0,0.0,2,329.5,0.0,0.0,,,0.0178355907201287
mai.trinh.h,1,2024,6,2024,1,51,1,51,False,False,0,8,3,163,11,677,0,0.0,0,0,0.0,7,0,0.0,16,1,1.0,25,0,0.0,3,0,0.0,12,0,0.0,4,146,6371,796,637241,14,12562,141,107146,9,8995,26400,12769400,0,0.0,0,0,0.0,0,0,0.0,3,3973.5,0.0363636363636363,0.0192307692307692,93.0,93%,0.0105007085498346
mai.trinh.h,2,2024,7,2024,3,51,3,51,False,False,0,7,15,173,44,717,0,0.0,0,0,0.0,7,0,0.0,18,3,1.0,23,0,0.0,3,0,0.0,12,0,0.0,2,511,6435,6621,629507,203,13028,1628,103237,228,9144,273400,12477500,0,0.0,0,0,0.0,0,0,0.0,3,3973.5,0.0317483540599853,0.0555555555555555,93.0,93%,0.0026115114475964
mai.trinh.h,3,2024,8,2024,3,57,3,57,False,False,0,7,15,193,44,781,0,0.0,1,0,0.0,9,0,0.0,19,3,1.0,26,0,0.0,2,0,0.0,13,0,0.0,2,511,7478,6621,693128,203,14829,1628,119726,228,10296,273400,14004400,0,0.0,0,0,0.0,0,0,0.0,5,4503.75,0.0317483540599853,0.05,93.0,93%,0.0104791522690624
mai.trinh.h,4,2024,9,2024,5,61,5,61,False,False,1,6,27,203,78,805,0,0.0,1,1,0.2,11,0,0.0,22,4,0.8,25,0,0.0,2,1,0.2,12,0,0.0,2,653,7963,13202,669154,392,16162,2313,125406,468,10836,1254200,14169000,0,0.0,0,0,0.0,0,0,0.0,4,3973.5,0.013056131398501,0.0757575757575757,93.0,93%,0.011921408947452
mai.trinh.h,5,2024,10,2024,8,68,8,68,False,False,1,8,49,249,126,980,0,0.0,1,1,0.125,13,2,0.25,29,5,0.625,24,0,0.0,1,2,0.25,12,0,0.0,3,1170,8516,17796,752243,492,20049,3051,163724,679,10706,1543600,16363200,0,0.0,0,0,0.0,0,0,0.0,9,3973.5,0.0142640580461259,0.1052631578947368,93.0,93%,0.0371138731952291
mai.trinh.h,6,2024,11,2024,11,70,11,70,False,False,1,11,70,263,147,1017,0,0.0,2,1,0.0909090909090909,13,3,0.2727272727272727,30,6,0.5454545454545454,22,1,0.0909090909090909,3,2,0.1818181818181818,14,0,0.0,2,1797,8658,29299,603910,1118,15605,5087,126154,846,8550,11210000,13461900,0,0.0,0,0,0.0,0,1,0.0909090909090909,7,3973.5,0.0032426404995539,0.1358024691358024,93.0,93%,0.0376233671988388
mai.trinh.h,7,2024,12,2024,21,83,21,83,False,False,2,17,125,328,369,1592,0,0.0,3,3,0.1428571428571428,13,6,0.2857142857142857,42,9,0.4285714285714285,22,3,0.1428571428571428,3,5,0.238095238095238,16,0,0.0,2,3441,11562,119872,626824,3389,17648,21639,133965,2436,9518,13816700,13977300,0,0.0,0,0,0.0,0,3,0.1428571428571428,8,3973.5,0.0106636172168462,0.2019230769230769,93.0,93%,0.0376389006342494
mai.trinh.h,8,2024,1,2025,24,93,24,93,False,False,2,18,136,370,424,1736,0,0.0,4,3,0.125,14,9,0.375,45,8,0.3333333333333333,24,4,0.1666666666666666,6,6,0.25,18,0,0.0,2,4059,14127,139359,879180,3982,26998,24507,184406,3004,12381,14482900,17860200,0,0.0,0,0,0.0,0,2,0.0833333333333333,10,3973.5,0.0117968086502012,0.2051282051282051,93.0,93%,0.0277114069073328
trishphann,1,2024,6,2024,21,57,18,54,True,False,15,38,51,97,215,499,0,0.0,0,0,0.0,2,1,0.0476190476190476,10,20,0.9523809523809524,38,0,0.0,7,5,0.238095238095238,15,3,0.1428571428571428,13,1348,3297,141056,348736,3039,7809,11222,13258,1042,3969,23158800,6466375,0,0.0,1,0,0.0,0,3,0.1428571428571428,5,22000.0,0.0067516019828315,0.2692307692307692,73.0,91%,0.0076817305053414
trishphann,2,2024,7,2024,28,55,25,54,True,False,18,40,65,90,235,460,0,0.0,0,0,0.0,2,0,0.0,10,27,0.9642857142857144,37,1,0.0357142857142857,6,6,0.2142857142857142,16,2,0.0714285714285714,11,1676,3196,170063,347620,3744,7922,13432,13288,1388,3879,26227700,6397652,0,0.0,1,0,0.0,0,2,0.0714285714285714,4,22000.0,0.0071919001666177,0.3373493975903614,73.0,91%,0.0056940929018585
trishphann,3,2024,8,2024,37,57,35,57,True,False,29,43,97,98,311,475,0,0.0,0,1,0.027027027027027,2,0,0.0,7,34,0.918918918918919,40,2,0.054054054054054,8,10,0.2702702702702703,16,2,0.054054054054054,9,2168,3431,176644,365419,4276,8235,15506,15068,1763,4172,27204300,6687888,0,0.0,1,0,0.0,0,3,0.081081081081081,5,22000.0,0.0072852085883481,0.3936170212765957,73.0,91%,0.0053928297773281
trishphann,4,2024,9,2024,44,42,43,42,True,False,40,32,123,96,367,317,0,0.0,0,1,0.0227272727272727,2,2,0.0454545454545454,3,37,0.8409090909090909,30,4,0.0909090909090909,7,11,0.25,10,4,0.0909090909090909,6,2611,2531,176571,301468,4669,6287,16227,11633,1907,3515,28235189,5643624,0,0.0,1,0,0.0,0,4,0.0909090909090909,4,22000.0,0.0070611887882174,0.5116279069767442,73.0,91%,0.0047943704548066
trishphann,5,2024,10,2024,47,36,47,36,True,False,45,26,137,88,398,404,0,0.0,4,1,0.0212765957446808,0,2,0.0425531914893617,2,38,0.8085106382978723,25,6,0.1276595744680851,5,10,0.2127659574468085,12,4,0.0851063829787234,5,2850,2174,171396,108441,5226,3377,17243,5634,2116,1561,27793189,2062973,0,0.0,1,0,0.0,0,3,0.0638297872340425,4,22766.666666666668,0.0070514038529367,0.5662650602409639,73.0,91%,0.0062492574409995
trishphann,6,2024,11,2024,56,41,56,41,True,False,51,30,173,98,478,443,0,0.0,4,1,0.0178571428571428,0,3,0.0535714285714285,2,46,0.8214285714285714,31,6,0.1071428571428571,4,13,0.2321428571428571,14,4,0.0714285714285714,3,3647,2336,239794,117043,8112,3332,27420,6634,3069,1886,45221168,2844696,0,0.0,1,0,0.0,0,7,0.125,4,22433.33333333333,0.0061562983070229,0.5773195876288659,73.0,91%,0.0029119621437218
trishphann,7,2024,12,2024,63,48,63,48,True,False,58,39,211,104,563,521,0,0.0,7,1,0.0158730158730158,1,4,0.0634920634920634,4,52,0.8253968253968254,32,6,0.0952380952380952,4,13,0.2063492063492063,14,6,0.0952380952380952,7,4182,2760,198036,164473,7059,3790,24416,7788,2908,1869,37768687,3015271,0,0.0,1,0,0.0,0,11,0.1746031746031746,6,22000.0,0.0061537484742321,0.5675675675675675,73.0,91%,0.0042711951996784
trishphann,8,2024,1,2025,59,56,59,56,True,False,57,45,206,107,569,614,0,0.0,10,1,0.0169491525423728,1,4,0.0677966101694915,6,49,0.8305084745762712,33,5,0.0847457627118644,6,14,0.2372881355932203,15,7,0.1186440677966101,12,4078,2877,171829,207567,6443,4370,22457,9192,2625,2100,35127587,3306401,0,0.0,2,0,0.0,0,10,0.1694915254237288,6,22000.0,0.0057890113545231,0.5130434782608696,73.0,91%,0.0051171696960127
thudannguyen99,1,2024,6,2024,12,67,12,64,False,False,15,78,87,460,148,847,0,0.0,0,0,0.0,1,1,0.0833333333333333,4,11,0.9166666666666666,61,0,0.0,1,2,0.1666666666666666,16,4,0.3333333333333333,39,582,1582,445060,13222692,4891,159990,20791,583790,2196,61357,75538600,162832700,0,0.0,3,2,0.1666666666666666,0,1,0.0833333333333333,9,181288.8571428572,0.0062608785442144,0.1518987341772152,,,0.0027632837044119
thudannguyen99,2,2024,7,2024,14,61,14,57,False,False,18,83,98,423,172,808,0,0.0,0,0,0.0,1,1,0.0714285714285714,5,13,0.9285714285714286,55,0,0.0,0,1,0.0714285714285714,15,3,0.2142857142857142,32,765,1382,482872,15344268,5352,185055,23365,723397,2466,72754,85446300,176916400,0,0.0,4,2,0.1428571428571428,0,1,0.0714285714285714,8,187329.57142857145,0.0060161177254018,0.1866666666666666,,,0.0027029908534874
thudannguyen99,3,2024,8,2024,14,53,14,51,False,False,18,77,98,379,172,687,0,0.0,0,0,0.0,0,1,0.0714285714285714,4,13,0.9285714285714286,49,0,0.0,0,1,0.0714285714285714,14,3,0.2142857142857142,19,765,1455,482872,15630586,5352,184706,23365,725866,2466,69016,85446300,177247000,0,0.0,2,2,0.1428571428571428,0,1,0.0714285714285714,8,180692.2857142857,0.0060161177254018,0.208955223880597,,,0.0054480658472537
thudannguyen99,4,2024,9,2024,17,51,17,49,False,False,23,76,122,364,215,641,0,0.0,0,1,0.0588235294117647,0,2,0.1176470588235294,6,14,0.8235294117647058,45,0,0.0,0,3,0.1764705882352941,13,4,0.2352941176470588,16,1064,1407,457939,15823554,4991,209185,22050,729289,2449,71625,74810500,179249500,0,0.0,2,2,0.1176470588235294,0,2,0.1176470588235294,8,171365.0,0.0065155158700984,0.25,,,0.0057832066522455
thudannguyen99,5,2024,10,2024,15,61,15,59,False,False,21,87,108,420,196,833,0,0.0,0,1,0.0666666666666666,1,1,0.0666666666666666,7,13,0.8666666666666667,53,0,0.0,0,3,0.2,15,3,0.2,16,910,2041,401539,5179511,4006,94846,19699,242569,2104,32409,63210500,61019800,0,0.0,1,2,0.1333333333333333,0,2,0.1333333333333333,9,91807.0,0.0067607122234438,0.1973684210526315,,,0.0075386199794026
thudannguyen99,6,2024,11,2024,15,57,15,55,False,False,22,83,107,388,221,727,0,0.0,0,1,0.0666666666666666,1,1,0.0666666666666666,6,13,0.8666666666666667,50,0,0.0,0,3,0.2,16,4,0.2666666666666666,17,977,1961,214484,4523733,1996,81167,9835,225792,945,27456,29010500,60326900,0,0.0,1,2,0.1333333333333333,0,2,0.1333333333333333,7,58217.0,0.0078337153789145,0.2083333333333333,,,0.0092624446181912
thudannguyen99,7,2024,12,2024,13,59,13,57,False,False,16,87,92,402,184,792,0,0.0,0,1,0.0769230769230769,1,1,0.0769230769230769,7,11,0.8461538461538461,51,0,0.0,0,5,0.3846153846153846,15,3,0.2307692307692307,18,925,2083,70332,4683563,929,91604,4054,231443,640,28238,16772200,61796800,0,0.0,1,2,0.1538461538461538,0,1,0.0769230769230769,7,31612.0,0.004528624748095,0.1805555555555555,,,0.0095017516543402
thudannguyen99,8,2024,1,2025,12,57,12,56,False,False,14,72,81,384,178,764,0,0.0,0,1,0.0833333333333333,1,1,0.0833333333333333,7,10,0.8333333333333334,49,0,0.0,0,5,0.4166666666666667,16,3,0.25,16,801,2293,30696,2231585,593,65875,1497,78502,401,15655,6503100,42680300,0,0.0,0,2,0.1666666666666666,0,2,0.1666666666666666,8,13519.0,0.0051032584459719,0.1739130434782608,,,0.0075547274489488
im.lukedo,1,2024,6,2024,37,38,37,34,False,False,0,0,133,122,528,759,0,0.0,0,8,0.2162162162162162,9,15,0.4054054054054054,15,12,0.3243243243243243,12,2,0.054054054054054,2,9,0.2432432432432432,8,10,0.2702702702702703,5,2079,2441,596405,577653,16524,28686,57876,45670,23553,13779,25835000,15061900,0,0.0,1,7,0.1891891891891892,2,6,0.1621621621621621,6,36814.12987012987,0.0268766402167602,0.4933333333333333,76.0,91%,0.0425623511119056
im.lukedo,2,2024,7,2024,43,32,43,31,False,False,0,0,172,120,577,620,0,0.0,0,9,0.2093023255813953,7,15,0.3488372093023256,15,14,0.3255813953488372,8,5,0.1162790697674418,2,14,0.3255813953488372,9,13,0.3023255813953488,2,2527,2143,733858,915310,18849,43471,66631,90352,25566,21834,30028100,23097800,0,0.0,1,11,0.2558139534883721,2,7,0.1627906976744186,3,46078.44155844156,0.0281371115721607,0.5733333333333334,76.0,91%,0.0461865080134105
im.lukedo,3,2024,8,2024,51,27,48,26,False,False,2,0,216,105,668,486,0,0.0,0,10,0.196078431372549,5,16,0.3137254901960784,13,20,0.392156862745098,7,5,0.0980392156862745,2,14,0.2745098039215686,7,16,0.3137254901960784,1,3004,1660,892605,828481,20450,42048,73055,84195,27742,20394,34912400,21619300,0,0.0,1,15,0.2941176470588235,2,9,0.1764705882352941,2,49842.75324675325,0.0290398826777878,0.6538461538461539,76.0,91%,0.0490960676852107
im.lukedo,4,2024,9,2024,52,23,46,22,False,False,3,3,235,86,713,660,0,0.0,0,9,0.173076923076923,2,18,0.3461538461538461,14,20,0.3846153846153846,5,5,0.0961538461538461,2,17,0.3269230769230769,4,16,0.3076923076923077,0,3162,1228,1106173,829121,22770,41828,85908,83496,29005,19993,39240300,21147100,0,0.0,2,17,0.3269230769230769,2,8,0.1538461538461538,2,54707.06493506493,0.0316984324788546,0.6933333333333334,76.0,91%,0.0437253162685589
im.lukedo,5,2024,10,2024,54,21,43,20,False,False,10,4,236,81,782,617,0,0.0,0,8,0.1481481481481481,2,20,0.3703703703703703,12,22,0.4074074074074074,6,4,0.074074074074074,1,17,0.3148148148148148,4,13,0.2407407407407407,0,3500,1158,1566957,835440,22336,41727,90135,82373,28811,19965,45482200,21121000,0,0.0,1,16,0.2962962962962963,1,4,0.074074074074074,2,61771.37662337662,0.0375584074648983,0.72,76.0,91%,0.0447566593602556
im.lukedo,6,2024,11,2024,44,19,30,17,False,False,11,5,193,69,665,560,0,0.0,0,7,0.1590909090909091,2,11,0.25,13,22,0.5,4,4,0.0909090909090909,0,15,0.3409090909090909,2,11,0.25,0,3002,1018,1473875,709401,11273,39338,59202,66590,11668,16796,37218100,18342500,0,0.0,1,14,0.3181818181818182,1,6,0.1363636363636363,1,62235.68831168831,0.0418080987476523,0.6984126984126984,76.0,91%,0.035080373646686
im.lukedo,7,2024,12,2024,44,13,27,12,False,False,11,5,189,42,679,477,0,0.0,0,7,0.1590909090909091,2,12,0.2727272727272727,7,21,0.4772727272727273,4,4,0.0909090909090909,0,17,0.3863636363636363,2,11,0.25,0,2974,631,1512825,555896,11274,16483,59935,55106,11600,10265,37694300,13660500,0,0.0,1,13,0.2954545454545454,0,5,0.1136363636363636,1,59385.0,0.0423309094478475,0.7719298245614035,76.0,91%,0.0312692166430557
im.lukedo,8,2024,1,2025,38,14,19,10,False,False,11,5,157,35,624,481,0,0.0,0,6,0.1578947368421052,4,12,0.3157894736842105,6,19,0.5,4,1,0.0263157894736842,0,11,0.2894736842105263,0,8,0.2105263157894736,2,2533,655,1368737,352442,8862,3443,50682,19913,9554,6493,33523100,8897200,0,0.0,1,11,0.2894736842105263,1,4,0.1052631578947368,1,44334.0,0.0428908722641999,0.7307692307692307,76.0,91%,0.0135485719135933
vznganmin,1,2024,6,2024,44,19,43,19,False,False,35,11,175,72,553,197,0,0.0,0,7,0.1590909090909091,2,5,0.1136363636363636,2,31,0.7045454545454546,12,1,0.0227272727272727,3,9,0.2045454545454545,4,9,0.2045454545454545,4,3449,901,47297,3801,492,75,1967,301,316,183,1977754,186083,0,0.0,7,0,0.0,0,7,0.1590909090909091,3,-11477.0,0.0253176077510145,0.6984126984126984,,,0.009859464292909
vznganmin,2,2024,7,2024,38,23,37,23,False,False,33,16,155,98,514,214,0,0.0,0,6,0.1578947368421052,2,4,0.1052631578947368,3,27,0.7105263157894737,15,1,0.0263157894736842,3,7,0.1842105263157894,5,9,0.2368421052631578,3,2910,949,44544,3860,450,80,1609,313,293,169,1825500,181455,0,0.0,8,0,0.0,0,7,0.1842105263157894,3,-11108.375,0.0256894001643385,0.6229508196721312,,,0.0137297732354033
vznganmin,3,2024,8,2024,43,23,43,23,False,False,38,15,179,99,560,212,0,0.0,0,6,0.1395348837209302,2,4,0.0930232558139534,3,32,0.7441860465116279,15,1,0.0232558139534883,3,8,0.1860465116279069,5,8,0.1860465116279069,3,3440,999,47109,3757,455,74,1741,277,316,170,2255388,157278,0,0.0,7,0,0.0,0,6,0.1395348837209302,4,-11743.857142857143,0.0220010924949498,0.6515151515151515,,,0.0152245062553683
vznganmin,4,2024,9,2024,38,28,38,28,False,False,36,18,158,120,512,268,0,0.0,0,3,0.0789473684210526,2,2,0.0526315789473684,4,32,0.8421052631578947,18,1,0.0263157894736842,4,7,0.1842105263157894,6,7,0.1842105263157894,2,3290,1512,47192,3813,450,104,1772,337,302,171,2352620,227245,0,0.0,6,0,0.0,0,5,0.131578947368421,4,-11639.339285714286,0.0211321845431901,0.5757575757575758,,,0.0266230948454847
vznganmin,5,2024,10,2024,43,32,43,32,False,False,41,23,182,143,449,270,0,0.0,1,3,0.0697674418604651,2,4,0.0930232558139534,6,34,0.7906976744186046,17,2,0.0465116279069767,6,10,0.2325581395348837,6,4,0.0930232558139534,1,3448,1570,53103,9928,1209,307,2693,1212,521,291,2987126,563005,0,0.0,6,0,0.0,0,7,0.1627906976744186,5,-11715.82142857143,0.0192579757265009,0.5733333333333334,,,0.0344578309326197
vznganmin,6,2024,11,2024,39,49,39,49,False,False,37,35,170,228,385,359,1,0.0256410256410256,2,2,0.0512820512820512,7,5,0.1282051282051282,11,28,0.717948717948718,21,3,0.0769230769230769,8,8,0.2051282051282051,10,2,0.0512820512820512,1,3036,2039,51708,11278,1454,355,3733,1346,614,351,2942251,679076,0,0.0,6,0,0.0,0,7,0.1794871794871795,9,-11794.303571428572,0.0195459190939182,0.4431818181818182,,,0.0305973996219714
vznganmin,7,2024,12,2024,35,56,35,56,False,False,34,39,155,265,331,412,1,0.0285714285714285,3,1,0.0285714285714285,6,5,0.1428571428571428,13,26,0.7428571428571429,24,2,0.0571428571428571,10,8,0.2285714285714285,13,2,0.0571428571428571,2,2596,2802,22852,46924,1115,1372,2636,4797,424,960,2266251,1513350,0,0.0,3,0,0.0,0,7,0.2,9,-11688.785714285716,0.011925863463491,0.3846153846153846,,,0.0277400365823086
vznganmin,8,2024,1,2025,36,58,36,58,False,False,30,34,152,252,360,446,1,0.0277777777777777,3,2,0.0555555555555555,9,9,0.25,14,22,0.6111111111111112,19,2,0.0555555555555555,13,8,0.2222222222222222,14,2,0.0555555555555555,2,2716,2957,47772,169977,1711,7523,5046,11943,522,1446,3036736,2946664,0,0.0,2,0,0.0,0,5,0.1388888888888889,12,-11582.892857142857,0.0181283456974857,0.3829787234042553,,,0.0098493543905737
emmi.hoang,3,2024,8,2024,1,59,1,58,False,False,2,30,3,308,13,638,0,0.0,0,0,0.0,6,0,0.0,3,1,1.0,49,0,0.0,1,0,0.0,14,0,0.0,8,159,3910,347,116786,8,1379,22,4745,2,2159,106200,3365914,0,0.0,7,0,0.0,0,0,0.0,7,313.33333333333337,0.0035687382297551,0.0166666666666666,,93%,0.0088479178132452
emmi.hoang,4,2024,9,2024,1,61,1,61,False,False,2,25,3,327,13,613,0,0.0,1,0,0.0,4,0,0.0,3,1,1.0,52,0,0.0,1,0,0.0,18,0,0.0,8,159,4319,347,121120,8,1472,22,4903,2,2249,106200,3542315,0,0.0,5,0,0.0,0,0,0.0,10,290.00000000000006,0.0035687382297551,0.0161290322580645,,93%,0.0088479178132452
emmi.hoang,5,2024,10,2024,0,67,0,67,False,False,0,26,0,347,0,756,0,0.0,1,0,0.0,3,0,0.0,5,0,0.0,57,0,0.0,1,0,0.0,20,0,0.0,8,0,4527,0,144523,0,2696,0,5354,0,2498,0,4843272,0,0.0,7,0,0.0,0,0,0.0,13,336.6666666666667,0.0,0.0,,93%,0.0088479178132452
rinavaseoul2003,1,2024,6,2024,13,136,13,109,False,False,16,187,148,1779,151,1179,0,0.0,0,2,0.1538461538461538,17,2,0.1538461538461538,69,9,0.6923076923076923,47,0,0.0,3,2,0.1538461538461538,36,7,0.5384615384615384,74,809,6014,127611,5315737,1460,62011,11906,328107,1691,55737,8199900,99757900,0,0.0,0,0,0.0,0,2,0.1538461538461538,13,19336.26733740568,0.0173987487652288,0.087248322147651,,,0.0256908632286995
rinavaseoul2003,2,2024,7,2024,12,157,12,116,False,False,11,195,136,1984,143,1413,0,0.0,0,1,0.0833333333333333,19,2,0.1666666666666666,84,9,0.75,50,0,0.0,4,2,0.1666666666666666,41,5,0.4166666666666667,83,719,6616,97713,7195700,1431,73522,10104,410100,1632,71604,4676200,132786100,0,0.0,0,0,0.0,0,1,0.0833333333333333,18,23163.20517427237,0.0237115606689192,0.0710059171597633,,,0.0257061963154974
rinavaseoul2003,3,2024,8,2024,13,169,13,111,False,False,11,185,140,2000,151,1571,0,0.0,0,1,0.0769230769230769,18,2,0.1538461538461538,88,10,0.7692307692307693,54,0,0.0,9,3,0.2307692307692307,40,5,0.3846153846153846,83,777,6604,95986,6782540,1467,76012,10066,371696,1619,66702,4690400,122431900,0,0.0,0,0,0.0,0,1,0.0769230769230769,19,26115.14301113906,0.0232683779634999,0.0714285714285714,,,0.0299934945886805
rinavaseoul2003,4,2024,9,2024,12,166,12,93,False,False,10,169,134,1907,135,1541,0,0.0,0,2,0.1666666666666666,16,1,0.0833333333333333,92,9,0.75,50,0,0.0,8,2,0.1666666666666666,39,3,0.25,77,709,6531,163055,6248412,3746,96977,25041,346191,2712,64967,8300200,114628600,0,0.0,0,0,0.0,0,2,0.1666666666666666,18,29269.08084800575,0.0234396761523818,0.0674157303370786,,,0.0254385884614504
rinavaseoul2003,5,2024,10,2024,12,170,12,89,False,False,11,175,133,1905,137,1609,0,0.0,0,3,0.25,20,1,0.0833333333333333,90,8,0.6666666666666666,51,0,0.0,9,3,0.25,43,2,0.1666666666666666,75,754,6659,172650,5696075,3806,84035,25582,305425,2684,57938,7925400,105726400,0,0.0,0,0,0.0,0,2,0.1666666666666666,15,30696.01868487244,0.0258311252428899,0.0659340659340659,,,0.024368711457319
rinavaseoul2003,6,2024,11,2024,11,167,11,84,False,False,10,175,118,1858,121,1556,0,0.0,0,2,0.1818181818181818,23,2,0.1818181818181818,89,7,0.6363636363636364,47,0,0.0,8,3,0.2727272727272727,41,2,0.1818181818181818,73,708,6470,145074,5280879,3114,74097,21168,253221,1974,52916,7109800,94616700,0,0.0,0,0,0.0,0,1,0.0909090909090909,18,27645.95652173913,0.0240977242679118,0.0617977528089887,,,0.0237358953983963
rinavaseoul2003,7,2024,12,2024,10,152,10,75,False,False,9,167,115,1666,88,1409,0,0.0,0,2,0.2,24,3,0.3,81,5,0.5,40,0,0.0,7,4,0.4,38,2,0.2,59,685,5927,140923,4549428,3160,61052,20790,210490,1922,38947,6673800,80796700,0,0.0,0,0,0.0,0,1,0.1,17,15750.0,0.0249925080164224,0.0617283950617283,,,0.0141554121275431
rinavaseoul2003,8,2024,1,2025,12,133,10,63,False,False,12,162,139,1438,98,1228,0,0.0,0,4,0.3333333333333333,25,4,0.3333333333333333,72,4,0.3333333333333333,30,0,0.0,6,3,0.25,32,1,0.0833333333333333,43,806,5636,199861,2536053,5016,53302,32220,122033,2393,20579,9364900,50260300,0,0.0,0,0,0.0,0,2,0.1666666666666666,12,8257.0,0.0255731508078036,0.0827586206896551,,,0.0166186998817888
kimchungphan20,5,2024,10,2024,18,60,13,41,False,False,11,32,47,51,75,218,0,0.0,0,1,0.0555555555555555,0,1,0.0555555555555555,3,16,0.8888888888888888,51,0,0.0,6,5,0.2777777777777778,19,2,0.1111111111111111,9,1175,4019,427144,3277678,2534,144652,12009,114145,1246,22597,14028800,73279100,0,0.0,0,0,0.0,5,3,0.1666666666666666,8,15683.0,0.0315731210082116,0.2307692307692307,63.0,89%,0.0276230504354871
kimchungphan20,6,2024,11,2024,21,61,13,43,False,False,10,33,58,51,98,211,0,0.0,0,1,0.0476190476190476,0,1,0.0476190476190476,4,19,0.9047619047619048,50,0,0.0,7,5,0.238095238095238,19,1,0.0476190476190476,8,1661,3588,297553,3148978,2882,149228,10036,110665,1435,23250,12245000,72706500,0,0.0,1,1,0.0476190476190476,5,2,0.0952380952380952,6,16268.0,0.0254721110657411,0.2560975609756097,63.0,89%,0.0089945260731777
kimchungphan20,7,2024,12,2024,21,54,12,38,False,False,11,29,57,51,98,219,0,0.0,0,1,0.0476190476190476,0,1,0.0476190476190476,5,19,0.9047619047619048,44,0,0.0,5,5,0.238095238095238,16,0,0.0,7,1690,3596,314716,2834114,3022,111210,10502,95879,1486,19429,12771300,67319500,0,0.0,2,1,0.0476190476190476,7,2,0.0952380952380952,5,19665.0,0.0258177319458473,0.28,63.0,89%,0.0094487820282469
kimchungphan20,8,2024,1,2025,19,54,11,38,False,False,10,31,54,53,88,221,0,0.0,0,1,0.0526315789473684,0,1,0.0526315789473684,6,17,0.8947368421052632,44,0,0.0,4,5,0.2631578947368421,17,0,0.0,9,1612,3663,248035,2795193,2767,112318,9030,95752,1282,19596,10018200,66451100,0,0.0,2,1,0.0526315789473684,7,1,0.0526315789473684,5,24843.0,0.0260639635862729,0.2602739726027397,63.0,89%,0.0098609817595347
halinhofficial,1,2024,6,2024,39,23,22,20,False,False,29,17,215,119,399,612,0,0.0,0,1,0.0256410256410256,4,11,0.282051282051282,3,27,0.6923076923076923,16,0,0.0,0,11,0.282051282051282,5,11,0.282051282051282,2,3511,1514,6495600,4197100,132189,71803,359036,239090,83284,52181,220900000,115200000,0,0.0,1,0,0.0,0,3,0.0769230769230769,3,224678.0,0.0320059257582616,0.6290322580645161,85.0,94%,0.026092740798747
halinhofficial,2,2024,7,2024,41,21,26,20,False,False,30,12,227,73,451,650,0,0.0,0,2,0.048780487804878,6,14,0.3414634146341463,3,25,0.6097560975609756,12,0,0.0,0,13,0.3170731707317073,6,16,0.3902439024390244,2,3464,1211,6459200,3532900,142600,63104,354456,177304,94131,48071,229100000,99700000,0,0.0,2,0,0.0,0,3,0.073170731707317,2,257264.0,0.0307742776080314,0.6612903225806451,85.0,94%,0.0270425259304453
